Original Node,Original Node in HEX,Mutated Node,Mutated Node in HEX
STTCC,e296a0e296bce296bce2978fe2978f,CCTTS,e2978fe2978fe296bce296bce296a0
CTDTS,e2978fe296bce299a6e296bce296a0,STDTS,e296a0e296bce299a6e296bce296a0
TSCCS,e296bce296a0e2978fe2978fe296a0,STSCC,e296a0e296bce296a0e2978fe2978f
TTSCD,e296bce296bce296a0e2978fe299a6,TDSCD,e296bce299a6e296a0e2978fe299a6
TDDSD,e296bce299a6e299a6e296a0e299a6,TDTSD,e296bce299a6e296bce296a0e299a6
DDDDC,e299a6e299a6e299a6e299a6e2978f,DDDCD,e299a6e299a6e299a6e2978fe299a6
CCDDD,e2978fe2978fe299a6e299a6e299a6,DDDCC,e299a6e299a6e299a6e2978fe2978f
TSDSC,e296bce296a0e299a6e296a0e2978f,CDTDS,e2978fe299a6e296bce299a6e296a0
SSSSS,e296a0e296a0e296a0e296a0e296a0,SSSSDS,e296a0e296a0e296a0e296a0e299a6e296a0
DDTTC,e299a6e299a6e296bce296bce2978f,TDTTC,e296bce299a6e296bce296bce2978f
SSDCD,e296a0e296a0e299a6e2978fe299a6,CCDCD,e2978fe2978fe299a6e2978fe299a6
STTTC,e296a0e296bce296bce296bce2978f,CTTTS,e2978fe296bce296bce296bce296a0
DDDTC,e299a6e299a6e299a6e296bce2978f,SDDTC,e296a0e299a6e299a6e296bce2978f
CCDTT,e2978fe2978fe299a6e296bce296bc,CCDTD,e2978fe2978fe299a6e296bce299a6
cdstt,undefinedundefinedundefinedundefinedundefined,sdstt,undefinedundefinedundefinedundefinedundefined
DCTTT,e299a6e2978fe296bce296bce296bc,CCTTT,e2978fe2978fe296bce296bce296bc
DSTCS,e299a6e296a0e296bce2978fe296a0,DSTCD,e299a6e296a0e296bce2978fe299a6
SCCTS,e296a0e2978fe2978fe296bce296a0,SSCCT,e296a0e296a0e2978fe2978fe296bc
CDTCT,e2978fe299a6e296bce2978fe296bc,TDTCT,e296bce299a6e296bce2978fe296bc
DCSCS,e299a6e2978fe296a0e2978fe296a0,SCSCD,e296a0e2978fe296a0e2978fe299a6
TSCCS,e296bce296a0e2978fe2978fe296a0,STSCC,e296a0e296bce296a0e2978fe2978f
DCTST,e299a6e2978fe296bce296a0e296bc,DSTST,e299a6e296a0e296bce296a0e296bc
Tsscd,e296bcundefinedundefinedundefinedundefined,Tsscd,e296bcundefinedundefinedundefinedundefined
SDCSD,e296a0e299a6e2978fe296a0e299a6,DSCDS,e299a6e296a0e2978fe299a6e296a0
TDSDS,e296bce299a6e296a0e299a6e296a0,TSSDS,e296bce296a0e296a0e299a6e296a0
TCTCS,e296bce2978fe296bce2978fe296a0,SCTCT,e296a0e2978fe296bce2978fe296bc
DSDCC,e299a6e296a0e299a6e2978fe2978f,CCDSD,e2978fe2978fe299a6e296a0e299a6
TSCCC,e296bce296a0e2978fe2978fe2978f,TSCSC,e296bce296a0e2978fe296a0e2978f
DCTST,e299a6e2978fe296bce296a0e296bc,DSTST,e299a6e296a0e296bce296a0e296bc
CSSSC,e2978fe296a0e296a0e296a0e2978f,CSSST,e2978fe296a0e296a0e296a0e296bc
CTDDS,e2978fe296bce299a6e299a6e296a0,CCDDS,e2978fe2978fe299a6e299a6e296a0
SCCCS,e296a0e2978fe2978fe2978fe296a0,SSCCC,e296a0e296a0e2978fe2978fe2978f
SSCDC,e296a0e296a0e2978fe299a6e2978f,SSCSC,e296a0e296a0e2978fe296a0e2978f
TDSSS,e296bce299a6e296a0e296a0e296a0,CDSSS,e2978fe299a6e296a0e296a0e296a0
DSTDS,e299a6e296a0e296bce299a6e296a0,SCDSC,e296a0e2978fe299a6e296a0e2978f
TCDDT,e296bce2978fe299a6e299a6e296bc,TCSDT,e296bce2978fe296a0e299a6e296bc
Tdtts,e296bcundefinedundefinedundefinedundefined,Sttdt,e296a0undefinedundefinedundefinedundefined
dtsdd,undefinedundefinedundefinedundefinedundefined,dtddd,undefinedundefinedundefinedundefinedundefined
SSSDD,e296a0e296a0e296a0e299a6e299a6,DDSSS,e299a6e299a6e296a0e296a0e296a0
CDCSD,e2978fe299a6e2978fe296a0e299a6,DCDCS,e299a6e2978fe299a6e2978fe296a0
TTSSS,e296bce296bce296a0e296a0e296a0,TTSDS,e296bce296bce296a0e299a6e296a0
SCDSC,e296a0e2978fe299a6e296a0e2978f,CSDCS,e2978fe296a0e299a6e2978fe296a0
TDTTS,e296bce299a6e296bce296bce296a0,STTDT,e296a0e296bce296bce299a6e296bc
STDTS,e296a0e296bce299a6e296bce296a0,SCDTS,e296a0e2978fe299a6e296bce296a0
TSSTT,e296bce296a0e296a0e296bce296bc,CSSTT,e2978fe296a0e296a0e296bce296bc
CTDTD,e2978fe296bce299a6e296bce299a6,CTDCD,e2978fe296bce299a6e2978fe299a6
SDSCT,e296a0e299a6e296a0e2978fe296bc,TSDSC,e296bce296a0e299a6e296a0e2978f
SSTSC,e296a0e296a0e296bce296a0e2978f,SSCSC,e296a0e296a0e2978fe296a0e2978f
TDTST,e296bce299a6e296bce296a0e296bc,TTDTS,e296bce296bce299a6e296bce296a0
SSDTD,e296a0e296a0e299a6e296bce299a6,SDTDS,e296a0e299a6e296bce299a6e296a0
CDDCD,e2978fe299a6e299a6e2978fe299a6,DCDDC,e299a6e2978fe299a6e299a6e2978f
TTTSD,e296bce296bce296bce296a0e299a6,TTSDT,e296bce296bce296a0e299a6e296bc
cdstt,undefinedundefinedundefinedundefinedundefined,tdstt,undefinedundefinedundefinedundefinedundefined
SCDSD,e296a0e2978fe299a6e296a0e299a6,SCSSD,e296a0e2978fe296a0e296a0e299a6
SSCDS,e296a0e296a0e2978fe299a6e296a0,SCCDS,e296a0e2978fe2978fe299a6e296a0
SSDTT,e296a0e296a0e299a6e296bce296bc,SDTTS,e296a0e299a6e296bce296bce296a0
CTCDT,e2978fe296bce2978fe299a6e296bc,CTCTT,e2978fe296bce2978fe296bce296bc
TTSDD,e296bce296bce296a0e299a6e299a6,TTSDS,e296bce296bce296a0e299a6e296a0
CTDCD,e2978fe296bce299a6e2978fe299a6,STDCD,e296a0e296bce299a6e2978fe299a6
DTCSC,e299a6e296bce2978fe296a0e2978f,STCSC,e296a0e296bce2978fe296a0e2978f
CSCDS,e2978fe296a0e2978fe299a6e296a0,CSCDC,e2978fe296a0e2978fe299a6e2978f
CCTTD,e2978fe2978fe296bce296bce299a6,CCDTD,e2978fe2978fe299a6e296bce299a6
DTCTD,e299a6e296bce2978fe296bce299a6,TCDTT,e296bce2978fe299a6e296bce296bc
CDSDS,e2978fe299a6e296a0e299a6e296a0,CDSDS,e2978fe299a6e296a0e299a6e296a0
TTTTD,e296bce296bce296bce296bce299a6,DTTTT,e299a6e296bce296bce296bce296bc
TTCTD,e296bce296bce2978fe296bce299a6,TTTTD,e296bce296bce296bce296bce299a6
CCDSS,e2978fe2978fe299a6e296a0e296a0,CDSSC,e2978fe299a6e296a0e296a0e2978f
DTSDS,e299a6e296bce296a0e299a6e296a0,DTSDD,e299a6e296bce296a0e299a6e299a6
SSDTS,e296a0e296a0e299a6e296bce296a0,SDDTS,e296a0e299a6e299a6e296bce296a0
CCTDC,e2978fe2978fe296bce299a6e2978f,CCDDC,e2978fe2978fe299a6e299a6e2978f
DCDDT,e299a6e2978fe299a6e299a6e296bc,DSDDT,e299a6e296a0e299a6e299a6e296bc
DCTSS,e299a6e2978fe296bce296a0e296a0,STDCC,e296a0e296bce299a6e2978fe2978f
ffefeff,undefinedundefinedundefinedundefinedundefinedundefinedundefined,effe,undefinedundefinedundefinedundefined
DCSTC,e299a6e2978fe296a0e296bce2978f,DCSCC,e299a6e2978fe296a0e2978fe2978f
DSDSS,e299a6e296a0e299a6e296a0e296a0,DSSSS,e299a6e296a0e296a0e296a0e296a0
TCSTT,e296bce2978fe296a0e296bce296bc,TTSTT,e296bce296bce296a0e296bce296bc
DTTTS,e299a6e296bce296bce296bce296a0,DDTTS,e299a6e299a6e296bce296bce296a0
CTDDT,e2978fe296bce299a6e299a6e296bc,TCTDD,e296bce2978fe296bce299a6e299a6
DTSCD,e299a6e296bce296a0e2978fe299a6,TSCDD,e296bce296a0e2978fe299a6e299a6
TDCCT,e296bce299a6e2978fe2978fe296bc,TDSCT,e296bce299a6e296a0e2978fe296bc
DSTSS,e299a6e296a0e296bce296a0e296a0,DSTDS,e299a6e296a0e296bce299a6e296a0
DTTSS,e299a6e296bce296bce296a0e296a0,SDTTS,e296a0e299a6e296bce296bce296a0
TCTCC,e296bce2978fe296bce2978fe2978f,CCTCC,e2978fe2978fe296bce2978fe2978f
SCSSC,e296a0e2978fe296a0e296a0e2978f,DSDDS,e299a6e296a0e299a6e299a6e296a0
CCSTT,e2978fe2978fe296a0e296bce296bc,TCCST,e296bce2978fe2978fe296a0e296bc
CDDSC,e2978fe299a6e299a6e296a0e2978f,CDDCC,e2978fe299a6e299a6e2978fe2978f
STDTC,e296a0e296bce299a6e296bce2978f,CTDTS,e2978fe296bce299a6e296bce296a0
SDCCD,e296a0e299a6e2978fe2978fe299a6,STCCD,e296a0e296bce2978fe2978fe299a6
DCCCS,e299a6e2978fe2978fe2978fe296a0,TSSSD,e296bce296a0e296a0e296a0e299a6
TSCTD,e296bce296a0e2978fe296bce299a6,DTSCT,e299a6e296bce296a0e2978fe296bc
SDTSC,e296a0e299a6e296bce296a0e2978f,SDTCC,e296a0e299a6e296bce2978fe2978f
TDSSD,e296bce299a6e296a0e296a0e299a6,TSSSD,e296bce296a0e296a0e296a0e299a6
SDCCS,e296a0e299a6e2978fe2978fe296a0,SDTCS,e296a0e299a6e296bce2978fe296a0
DDSSD,e299a6e299a6e296a0e296a0e299a6,SSCCS,e296a0e296a0e2978fe2978fe296a0
DSDDS,e299a6e296a0e299a6e299a6e296a0,SDDSD,e296a0e299a6e299a6e296a0e299a6
SSCSC,e296a0e296a0e2978fe296a0e2978f,CSCSC,e2978fe296a0e2978fe296a0e2978f
TCCSS,e296bce2978fe2978fe296a0e296a0,TCCSD,e296bce2978fe2978fe296a0e299a6
DCSDT,e299a6e2978fe296a0e299a6e296bc,DSSDT,e299a6e296a0e296a0e299a6e296bc
SCTSC,e296a0e2978fe296bce296a0e2978f,DSCDS,e299a6e296a0e2978fe299a6e296a0
TDDTS,e296bce299a6e299a6e296bce296a0,CDDTS,e2978fe299a6e299a6e296bce296a0
CDTDD,e2978fe299a6e296bce299a6e299a6,CSTDD,e2978fe296a0e296bce299a6e299a6
DTCSS,e299a6e296bce2978fe296a0e296a0,DTCSC,e299a6e296bce2978fe296a0e2978f
DDTDD,e299a6e299a6e296bce299a6e299a6,TTCTT,e296bce296bce2978fe296bce296bc
SDDSD,e296a0e299a6e299a6e296a0e299a6,DSDDS,e299a6e296a0e299a6e299a6e296a0
TCDCC,e296bce2978fe299a6e2978fe2978f,CSTSS,e2978fe296a0e296bce296a0e296a0
SDSSS,e296a0e299a6e296a0e296a0e296a0,DDSSS,e299a6e299a6e296a0e296a0e296a0
TTCSS,e296bce296bce2978fe296a0e296a0,TTCSC,e296bce296bce2978fe296a0e2978f
DTTTC,e299a6e296bce296bce296bce2978f,DDTTC,e299a6e299a6e296bce296bce2978f
TCDSC,e296bce2978fe299a6e296a0e2978f,TCDDC,e296bce2978fe299a6e299a6e2978f
